"","species_name"
"2354","Memecylon sessile Benth. ex Wight & Arn."
"2355","Memecylon travancorense Sivu, N.S.Pradeep, Pandur. & Ratheesh"
"2356","Memecylon sivadasanii N.Mohanan, Ravi, Kiran Raj & Shaju"
"2357","Memecylon deccanense C.B.Clarke"
"2358","Memecylon ponmudianum Sivu, N.S.Pradeep & Pandur."
"2359","Memecylon lureri Naudin"
"2360","Memecylon randeriana S.M.Almeida & M.R.Almeida"
"2361","Memecylon wightii Thwaites"
"2362","Memecylon procerum Thwaites"
"2363","Memecylon sisparense Gamble"
"2364","Memecylon terminale Dalzell"
"2365","Memecylon fuscescens Thwaites"
"2366","Memecylon royenii Blume"
"2367","Memecylon heyneanum Benth."
"2368","Memecylon talbotianum Brandis"
"2369","Memecylon edule Roxb."
"2370","Memecylon ovatum Sm."
"2371","Memecylon umbellatum Blume"
"2372","Memecylon gracile Bedd."
"2373","Memecylon courtallense Manickam, Murugan, Jothi & Sundaresan"
"2374","Memecylon parvifolium Thwaites"
"2375","Memecylon rotundatum (Thwaites) Cogn."
"2376","Memecylon angustifolium Wight"
"2377","Memecylon clarkeanum Cogn."
"2378","Memecylon lawsonii Gamble"
"2379","Memecylon lateriflorum (G.Don) Bremek."
"2380","Memecylon magnifoliatum A.Fern. & R.Fern."
"2381","Memecylon occultum Jacq.-Fél."
"2382","Warneckea mouririfolia (Brenan) Borhidi"
"2383","Warneckea sousae (A.Fern. & R.Fern.) A.E.van Wyk"
"2384","Warneckea parvifolia R.D.Stone & Ntetha"
"2385","Warneckea amaniensis Gilg"
"2386","Warneckea hedbergiorum Borhidi"
"2387","Warneckea madagascariensis Jacq.-Fél."
"2388","Warneckea masoalae R.D.Stone"
"2389","Warneckea cinnamomoides (G.Don) Jacq.-Fél."
"2390","Warneckea fosteri (Hutch. & Dalziel) Jacq.-Fél."
"2391","Warneckea yangambensis (A.Fern. & R.Fern.) Jacq.-Fél."
"2392","Warneckea Gilg"
"2393","Warneckea wildeana Jacq.-Fél."
"2394","Warneckea fascicularis (Planch. ex Benth.) Jacq.-Fél."
"2395","Warneckea mangrovensis (Jacq.-Fél.) R.D.Stone"
"2396","Warneckea melindensis (A.Fern. & R.Fern.) R.D.Stone & Q.Luke"
"2397","Warneckea sansibarica (Taub.) Jacq.-Fél."
"2398","Lijndenia danguyana (H.Perrier) Jacq.-Fél."
"2399","Lijndenia roborea (Naudin) Jacq.-Fél."
"2400","Lijndenia laurina Zoll. & Moritzi"
"2401","Lijndenia brenanii (A.Fern. & R.Fern.) Jacq.-Fél."
"2402","Lijndenia procteri (A.Fern. & R.Fern.) Borhidi"
"2403","Spathandra blakeoides (G.Don) Jacq.-Fél."
"2404","Mouriri cyphocarpa Standl."
"2405","Mouriri myrtilloides (Sw.) Poir."
"2406","Mouriri gleasoniana Standl."
"2407","Mouriri domingensis (Tussac) Spach"
"2408","Mouriri guianensis Aubl."
"2409","Mouriri helleri Britton"
"2410","Mouriri sagotiana Triana"
"2411","Mouriri huberi Cogn."
"2412","Votomita guianensis Aubl."
"2413","Pternandra cogniauxii M.P.Nayar"
"2414","Pternandra echinata Wall."
"2415","Pternandra coerulescens Jack"
"2416","Pternandra hirtella (Cogn.) M.P.Nayar"
"2417","Pternandra tessellata (Stapf) M.P.Nayar"
"2418","Pternandra azurea (DC.) Burkill"
"2419","Pternandra galeata (Korth.) Ridl."
"2420","Pternandra tuberculata (Korth.) M.P.Nayar"
"2421","Pternandra multiflora Cogn."
